title,url,img_url,discount_rate,author,author_link,duration,price
 پرداخت درون برنامه ای زرین پال در یونیتی (IAB) ,https://toplearn.com/courses/windows/%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%D8%AF%D8%B1%D9%88%D9%86-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%A7%DB%8C-%D8%B2%D8%B1%DB%8C%D9%86-%D9%BE%D8%A7%D9%84-%D8%AF%D8%B1-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C-(IAB),https://toplearn.com/img/course/400x286/پرداخت_درون_برنامه_ای_زرین_پال_در_یونیتی_(IAB).jpg,, شادبخت ,https://toplearn.com/masters/1384erfanshadbakht, 0:37:00 , رایگانـ 
 آموزش کات سین ها ( CutScenes ) در یونیتی ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D8%AA-%D8%B3%DB%8C%D9%86-%D9%87%D8%A7-(-CutScenes-)-%D8%AF%D8%B1-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C,https://toplearn.com/img/course/400x286/آموزش_کات_سین_ها_(_CutScenes_)_در_یونیتی.jpg,, شادبخت ,https://toplearn.com/masters/1384erfanshadbakht, 3:37:00 , رایگانـ 
 آموزش jQuery UI از ۰ تا ۱۰۰ ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-jQuery-UI-%D8%A7%D8%B2-%DB%B0-%D8%AA%D8%A7-%DB%B1%DB%B0%DB%B0,https://toplearn.com/img/course/400x286/آموزش_jQuery_UI_از_۰_تا_۱۰۰.jpg,50% , عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 6:18:00 ," 44,500 "
 آموزش طراحی سایت بدون کدنویسی در Adobe Muse ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%A8%D8%AF%D9%88%D9%86-%DA%A9%D8%AF%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%AF%D8%B1-Adobe-Muse,https://toplearn.com/img/course/400x286/آموزش_طراحی_سایت_بدون_کدنویسی_در_Adobe_Muse.jpg,50% , قاسمی ,https://toplearn.com/masters/NimaGhasemi, 10:46:00 ," 44,500 "
 آموزش زبان less از مقدماتی تا پیشرفته ,https://toplearn.com/courses/web-design/-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-less-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_زبان_less_از_مقدماتی_تا_پیشرفته.jpg,, معصومی ,https://toplearn.com/masters/amir8417, 3:45:00 ," 44,500 "
 آموزش اصولی GraphQL (زیرنویس فارسی) ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D8%B5%D9%88%D9%84%DB%8C-GraphQL-(%D8%B2%DB%8C%D8%B1%D9%86%D9%88%DB%8C%D8%B3-%D9%81%D8%A7%D8%B1%D8%B3%DB%8C),https://toplearn.com/img/course/400x286/آموزش_اصولی_GraphQL_(زیرنویس_فارسی).jpg,, اثناءعشری ,https://toplearn.com/masters/ilhesam, 2:3:00 ," 44,500 "
 آموزش رایگان استوری لاین از صفر تا بازار کار ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86-%D8%A7%D8%B3%D8%AA%D9%88%D8%B1%DB%8C-%D9%84%D8%A7%DB%8C%D9%86-%D8%A7%D8%B2-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%DA%A9%D8%A7%D8%B1,https://toplearn.com/img/course/400x286/آموزش_رایگان_استوری_لاین_از_صفر_تا_بازار_کار.jpg,, راست رو صرمی ,https://toplearn.com/masters/AliRastro, 6:32:00 ," 44,500 "
 آموزش رایگان پایتون ( Python ) ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-(-Python-),https://toplearn.com/img/course/400x286/آموزش_رایگان_پایتون_(_Python_).jpg,, اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 26:34:00 ," 44,500 "
 آموزش طراحی کارت ویزیت های جذاب ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%DA%A9%D8%A7%D8%B1%D8%AA-%D9%88%DB%8C%D8%B2%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D8%AC%D8%B0%D8%A7%D8%A8,https://toplearn.com/img/course/400x286/آموزش_طراحی_کارت_ویزیت_های_جذاب.jpg,50% , نظری ,https://toplearn.com/masters/abolfazlnazari81, 7:6:00 ," 44,500 "
 آموزش برنامه‌ نویسی بلاک‌چین در Asp.Net Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%A8%D9%84%D8%A7%DA%A9%E2%80%8C%DA%86%DB%8C%D9%86-%D8%AF%D8%B1-AspNet-Core,https://toplearn.com/img/course/400x286/آموزش_برنامه‌_نویسی_بلاک‌چین_در_Asp.Net_Core.jpg,50% , قنادی ,https://toplearn.com/masters/HamedQn, 10:28:00 ," 44,500 "
 ساخت ربات تلگرام با سی شارپ ,https://toplearn.com/courses/windows/%D8%B3%D8%A7%D8%AE%D8%AA-%D8%B1%D8%A8%D8%A7%D8%AA-%D8%AA%D9%84%DA%AF%D8%B1%D8%A7%D9%85-%D8%A8%D8%A7-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/ساخت_ربات_تلگرام_با_سی_شارپ.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 3:38:00 ," 44,500 "
 دوره طراحی سایت تا ورود به بازار کار با وردپرس ,https://toplearn.com/courses/web/%D8%AF%D9%88%D8%B1%D9%87-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AA%D8%A7-%D9%88%D8%B1%D9%88%D8%AF-%D8%A8%D9%87-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-,https://toplearn.com/img/course/400x286/دوره_طراحی_سایت_تا_ورود_به_بازار_کار_با_وردپرس.jpg,, باغ شیخی ,https://toplearn.com/masters/moeinbaghsheikhi, 5:40:00 ," 44,500 "
 آموزش ساختارهای داده در پایتون ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D8%AF%D8%A7%D8%AF%D9%87-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86,https://toplearn.com/img/course/400x286/آموزش_ساختارهای_داده_در_پایتون.jpg,, دژبرد ,https://toplearn.com/masters/alidezhbord, 2:13:00 ," 44,500 "
 آموزش کم حجم کردن ویدیو ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D9%85-%D8%AD%D8%AC%D9%85-%DA%A9%D8%B1%D8%AF%D9%86-%D9%88%DB%8C%D8%AF%DB%8C%D9%88,https://toplearn.com/img/course/400x286/آموزش_کم_حجم_کردن_ویدیو.jpg,, هادیان ,https://toplearn.com/masters/ahadian, 0:18:00 ," 44,500 "
 ۸ روش قدرتمند افزایش فروش (دیجیتال مارکتینگ) ,https://toplearn.com/courses/seo/%DB%B8-%D8%B1%D9%88%D8%B4-%D9%82%D8%AF%D8%B1%D8%AA%D9%85%D9%86%D8%AF-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%D9%81%D8%B1%D9%88%D8%B4-(%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%85%D8%A7%D8%B1%DA%A9%D8%AA%DB%8C%D9%86%DA%AF),https://toplearn.com/img/course/400x286/۸_روش_قدرتمند_افزایش_فروش_(دیجیتال_مارکتینگ).jpg,, مصححی ,https://toplearn.com/masters/yeganemosahehi, 2:41:00 , رایگانـ 
 آموزش فارسی کردن قالب ها و افزونه های وردپرس ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%81%D8%A7%D8%B1%D8%B3%DB%8C-%DA%A9%D8%B1%D8%AF%D9%86-%D9%82%D8%A7%D9%84%D8%A8-%D9%87%D8%A7-%D9%88-%D8%A7%D9%81%D8%B2%D9%88%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3,https://toplearn.com/img/course/400x286/آموزش_فارسی_کردن_قالب_ها_و_افزونه_های_وردپرس.jpg,, نظری ,https://toplearn.com/masters/abolfazlnazari81, 1:56:00 , رایگانـ 
 آموزش انیمیشن در اندروید ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D9%86%DB%8C%D9%85%DB%8C%D8%B4%D9%86-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AF%D8%B1%D9%88%DB%8C%D8%AF,https://toplearn.com/img/course/400x286/آموزش_انیمیشن_در_اندروید.jpg,, اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 2:28:00 , رایگانـ 
 آموزش ساخت پروژه با React و ASP.NET Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D8%A8%D8%A7-React-%D9%88-ASPNET-Core,https://toplearn.com/img/course/400x286/آموزش_ساخت_پروژه_با_React_و_ASP.NET_Core.jpg,, اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 3:30:00 , رایگانـ 
 دوره برنامه نویسی اندروید با سی شارپ ( Xamarin ) ,https://toplearn.com/courses/mobile/%D8%AF%D9%88%D8%B1%D9%87-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D8%A7%D9%86%D8%AF%D8%B1%D9%88%DB%8C%D8%AF-%D8%A8%D8%A7-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE-(-Xamarin-),https://toplearn.com/img/course/400x286/دوره_برنامه_نویسی_اندروید_با_سی_شارپ_(_Xamarin_).jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 10:45:00 , رایگانـ 
 آموزش استفاده از Dapper در Asp.Net Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87-%D8%A7%D8%B2-Dapper-%D8%AF%D8%B1-AspNet-Core,https://toplearn.com/img/course/400x286/آموزش_استفاده_از_Dapper_در_Asp.Net_Core.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 0:43:00 , رایگانـ 
 آموزش کامل کتابخانه Numpy ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D8%A7%D9%85%D9%84-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-Numpy,https://toplearn.com/img/course/400x286/آموزش_کامل_کتابخانه_Numpy.jpg,, عوض زاده ,https://toplearn.com/masters/uranous, 3:6:00 , رایگانـ 
 آموزش زبان Dart ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-Dart,https://toplearn.com/img/course/400x286/آموزش_زبان_Dart.jpg,, قاری ,https://toplearn.com/masters/mohammadghari1376, 5:22:00 , رایگانـ 
 آموزش ادوبی دریم‌ ویور ( Adobe Dreamweaver ) ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D8%AF%D9%88%D8%A8%DB%8C-%D8%AF%D8%B1%DB%8C%D9%85%E2%80%8C-%D9%88%DB%8C%D9%88%D8%B1-(-Adobe-Dreamweaver-),https://toplearn.com/img/course/400x286/آموزش_ادوبی_دریم‌_ویور_(_Adobe_Dreamweaver_).jpg,, عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 2:2:00 , رایگانـ 
 آموزش فشرده سازی صفحات سایت در Asp.Net Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%81%D8%B4%D8%B1%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B5%D9%81%D8%AD%D8%A7%D8%AA-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AF%D8%B1-AspNet-Core,https://toplearn.com/img/course/400x286/آموزش_فشرده_سازی_صفحات_سایت_در_Asp.Net_Core.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 0:12:00 , رایگانـ 
 آموزش فشرده سازی صفحات سایت در MVC ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%81%D8%B4%D8%B1%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B5%D9%81%D8%AD%D8%A7%D8%AA-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AF%D8%B1-MVC,https://toplearn.com/img/course/400x286/آموزش_فشرده_سازی_صفحات_سایت_در_MVC.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 0:12:00 , رایگانـ 
 آموزش طراحی لوگو ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%84%D9%88%DA%AF%D9%88,https://toplearn.com/img/course/400x286/آموزش_طراحی_لوگو.jpg,, هادیان ,https://toplearn.com/masters/ahadian, 1:42:00 , رایگانـ 
 آموزش امنیت وردپرس ( Wordpress Security ) ,https://toplearn.com/courses/security/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-(-Wordpress-Security-),https://toplearn.com/img/course/400x286/آموزش_امنیت_وردپرس_(_Wordpress_Security_).jpg,50% , عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 5:44:00 ," 44,500 "
 کار کردن با فضای نام IO در سی شارپ ,https://toplearn.com/courses/windows/%DA%A9%D8%A7%D8%B1-%DA%A9%D8%B1%D8%AF%D9%86-%D8%A8%D8%A7-%D9%81%D8%B6%D8%A7%DB%8C-%D9%86%D8%A7%D9%85-IO-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/کار_کردن_با_فضای_نام_IO_در_سی_شارپ.jpg,, اسمعیلی ,https://toplearn.com/masters/rebines, 1:7:00 ," 44,500 "
 آموزش مهندسی نرم افزار ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1,https://toplearn.com/img/course/400x286/آموزش_مهندسی_نرم_افزار.jpg,, لگوری ,https://toplearn.com/masters/jalal_lagori, 3:0:00 ," 44,500 "
 آموزش Bash Script از مبتدی تا پیشرفته ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Bash-Script-%D8%A7%D8%B2-%D9%85%D8%A8%D8%AA%D8%AF%DB%8C-%D8%AA%D8%A7-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/آموزش_Bash_Script_از_مبتدی_تا_پیشرفته.jpg,, عباپور ,https://toplearn.com/masters/NavidAbapour, 5:15:00 ," 44,500 "
 دوره آموزش Kotlin به همراه پروژه عملی WhatsApp ,https://toplearn.com/courses/mobile/%D8%AF%D9%88%D8%B1%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Kotlin-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D8%B9%D9%85%D9%84%DB%8C-WhatsApp,https://toplearn.com/img/course/400x286/دوره_آموزش_Kotlin_به_همراه_پروژه_عملی_WhatsApp.jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 34:14:00 ," 44,500 "
 طراحی با Xander در سی شارپ ,https://toplearn.com/courses/windows/%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A8%D8%A7-Xander-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/طراحی_با_Xander_در_سی_شارپ.jpg,50% , اسمعیلی ,https://toplearn.com/masters/rebines, 4:28:00 ," 44,500 "
 آموزش سئو وردپرس ( Wordpress SEO ) ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A6%D9%88-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-(-Wordpress-SEO-),https://toplearn.com/img/course/400x286/آموزش_سئو_وردپرس_(_Wordpress_SEO_).jpg,50% , عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 3:25:00 ," 44,500 "
 آموزش پریمیر 2020 ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%D8%B1%DB%8C%D9%85%DB%8C%D8%B1-2020,https://toplearn.com/img/course/400x286/آموزش_پریمیر_2020.jpg,, ترابی ,https://toplearn.com/masters/namefree, 2:54:00 ," 44,500 "
 آموزش ساخت ستاپ در Visual Studio ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D8%B3%D8%AA%D8%A7%D9%BE-%D8%AF%D8%B1-Visual-Studio,https://toplearn.com/img/course/400x286/آموزش_ساخت_ستاپ_در_Visual_Studio.jpg,, اسمعیلی ,https://toplearn.com/masters/rebines, 1:10:00 ," 44,500 "
 ساخت منو کشویی متفاوت در اندروید ,https://toplearn.com/courses/mobile/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%85%D9%86%D9%88-%DA%A9%D8%B4%D9%88%DB%8C%DB%8C-%D9%85%D8%AA%D9%81%D8%A7%D9%88%D8%AA-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AF%D8%B1%D9%88%DB%8C%D8%AF,https://toplearn.com/img/course/400x286/ساخت_منو_کشویی_متفاوت_در_اندروید.jpg,, پور ,https://toplearn.com/masters/rezapour, 0:59:00 ," 44,500 "
 آموزش جامع Ionic 4 ,https://toplearn.com/courses/mobile/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AC%D8%A7%D9%85%D8%B9-Ionic-4,https://toplearn.com/img/course/400x286/آموزش_جامع_Ionic_4.jpg,40% , اردوخانی ,https://toplearn.com/masters/1375ordomohammad, 20:54:00 ," 44,500 "
 آموزش ساخت ربات اینستاگرام با سی شارپ ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D8%B1%D8%A8%D8%A7%D8%AA-%D8%A7%DB%8C%D9%86%D8%B3%D8%AA%D8%A7%DA%AF%D8%B1%D8%A7%D9%85-%D8%A8%D8%A7-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/آموزش_ساخت_ربات_اینستاگرام_با_سی_شارپ.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 3:16:00 ," 44,500 "
 آموزش ساخت فروشگاه فایل با وردپرس ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D9%81%D8%A7%DB%8C%D9%84-%D8%A8%D8%A7-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3,https://toplearn.com/img/course/400x286/آموزش_ساخت_فروشگاه_فایل_با_وردپرس.jpg,50% , تیموری ,https://toplearn.com/masters/pejman76, 6:2:00 ," 50,000 "
 آموزش طراحی قالب سایت در فتوشاپ ,https://toplearn.com/courses/graphics/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%82%D8%A7%D9%84%D8%A8-%D8%B3%D8%A7%DB%8C%D8%AA-%D8%AF%D8%B1-%D9%81%D8%AA%D9%88%D8%B4%D8%A7%D9%BE,https://toplearn.com/img/course/400x286/آموزش_طراحی_قالب_سایت_در_فتوشاپ.jpg,, قاسمی ,https://toplearn.com/masters/NimaGhasemi, 3:44:00 ," 50,000 "
 آموزش کپتیویت ( Captivate ) ,https://toplearn.com/courses/operating-system/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%DA%A9%D9%BE%D8%AA%DB%8C%D9%88%DB%8C%D8%AA-(-Captivate-),https://toplearn.com/img/course/400x286/آموزش_کپتیویت_(_Captivate_).jpg,, عزیززاده ,https://toplearn.com/masters/hamzehazizzadeh, 3:9:00 ," 50,000 "
 آموزش صفر تا صد Blazor در Core 3 ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B5%D9%81%D8%B1-%D8%AA%D8%A7-%D8%B5%D8%AF-Blazor-%D8%AF%D8%B1-Core-3,https://toplearn.com/img/course/400x286/آموزش_صفر_تا_صد_Blazor_در_Core_3.jpg,50% , عرب برزو ,https://toplearn.com/masters/hasan_arab78, 19:50:00 ," 50,000 "
 آموزش ساخت نمودار در سی شارپ ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA-%D9%86%D9%85%D9%88%D8%AF%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/آموزش_ساخت_نمودار_در_سی_شارپ.jpg,50% , اسمعیلی ,https://toplearn.com/masters/rebines, 1:42:00 ," 50,000 "
 آموزش تبدیل پروژه MVC به Asp.Net Core ,https://toplearn.com/courses/web/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%BE%D8%B1%D9%88%DA%98%D9%87-MVC-%D8%A8%D9%87-AspNet-Core,https://toplearn.com/img/course/400x286/آموزش_تبدیل_پروژه_MVC_به_Asp.Net_Core.jpg,, مدائنی ,https://toplearn.com/masters/AdminUser, 0:58:00 ," 50,000 "
 آموزش Concurrency در زبان Go ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-Concurrency-%D8%AF%D8%B1-%D8%B2%D8%A8%D8%A7%D9%86-Go,https://toplearn.com/img/course/400x286/آموزش_Concurrency_در_زبان_Go.jpg,60% , قاری ,https://toplearn.com/masters/mohammadghari1376, 4:14:00 ," 50,000 "
 آموزش برنامه نویسی موازی در DotNet Core ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%85%D9%88%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-DotNet-Core,https://toplearn.com/img/course/400x286/آموزش_برنامه_نویسی_موازی_در_DotNet_Core.jpg,50% , مدائنی ,https://toplearn.com/masters/AdminUser, 2:58:00 ," 50,000 "
 روش تغییر SplashScreen در فتوشاپ ,https://toplearn.com/courses/graphics/%D8%B1%D9%88%D8%B4-%D8%AA%D8%BA%DB%8C%DB%8C%D8%B1-SplashScreen-%D8%AF%D8%B1-%D9%81%D8%AA%D9%88%D8%B4%D8%A7%D9%BE,https://toplearn.com/img/course/400x286/روش_تغییر_SplashScreen_در_فتوشاپ.jpg,, محقی ,https://toplearn.com/masters/AliMoheghi, 0:12:00 ," 50,000 "
 آموزش طراحی با Bunifu در سی شارپ ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A8%D8%A7-Bunifu-%D8%AF%D8%B1-%D8%B3%DB%8C-%D8%B4%D8%A7%D8%B1%D9%BE,https://toplearn.com/img/course/400x286/آموزش_طراحی_با_Bunifu_در_سی_شارپ.jpg,, اسمعیلی ,https://toplearn.com/masters/rebines, 4:2:00 ," 50,000 "
 آموزش زبان GO ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-GO,https://toplearn.com/img/course/400x286/آموزش_زبان_GO.jpg,60% , قاری ,https://toplearn.com/masters/mohammadghari1376, 23:31:00 ," 50,000 "
 آموزش زبان GO از صفر ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B2%D8%A8%D8%A7%D9%86-GO-%D8%A7%D8%B2-%D8%B5%D9%81%D8%B1,https://toplearn.com/img/course/400x286/آموزش_زبان_GO_از_صفر.jpg,, قاری ,https://toplearn.com/masters/mohammadghari1376, 6:32:00 ," 50,000 "
 آموزش شروع بازی سازی با یونیتی ,https://toplearn.com/courses/windows/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B4%D8%B1%D9%88%D8%B9-%D8%A8%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A8%D8%A7-%DB%8C%D9%88%D9%86%DB%8C%D8%AA%DB%8C,https://toplearn.com/img/course/400x286/آموزش_شروع_بازی_سازی_با_یونیتی.jpg,, آقایان ,https://toplearn.com/masters/DanialEvil, 3:9:00 , رایگانـ 
 آموزش HTML و CSS از مقدماتی ,https://toplearn.com/courses/web-design/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-HTML-%D9%88-CSS-%D8%A7%D8%B2-%D9%85%D9%82%D8%AF%D9%85%D8%A7%D8%AA%DB%8C-,https://toplearn.com/img/course/400x286/آموزش_HTML_و_CSS_از_مقدماتی.jpg,, خسروجردی ,https://toplearn.com/masters/Hsn_khosrojerdi, 3:45:00 , رایگانـ 
 دوره Asp.Net MVC پیشرفته ,https://toplearn.com/courses/web/%D8%AF%D9%88%D8%B1%D9%87-AspNet-MVC-%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87,https://toplearn.com/img/course/400x286/دوره__Asp.Net_MVC_پیشرفته.jpg,50% , مدائنی ,https://toplearn.com/masters/AdminUser, 14:3:00 , رایگانـ 
